NGC,Ref,Star,Source,Age,AgeErr,[Fe/H],e_fe,[Mg/Fe],e_mg,[C/Fe],e_c,[N/Fe],e_n,[Ca/Fe],e_ca,[O/Fe],e_o,[Na/Fe],e_na,[Si/Fe],e_si,[Cr/Fe],e_cr,[Ti/Fe],e_ti,Comments
2808,Car04b/Ca06a,51983,RGB,,,,,0.25,0.27,,,,,0.42,0.13,-0.17,,0.53,0.09,0.4,0.18,-0.06,0.1,0.37,0.18,-
2808,Car04b/Ca06a,53390,RGB,,,,,0.33,0.07,,,,,0.31,0.13,0.4,,0.0,0.09,0.32,0.07,0.03,0.15,0.24,0.17,-
2808,Car04b/Ca06a,56032,RGB,,,,,0.39,0.07,,,,,0.3,0.14,0.19,,0.06,0.09,0.41,0.18,-0.05,0.17,0.19,0.08,-
2808,Ca06b,07183,RGB,,,,,,,,,,,,,0.11,0.28,0.22,0.09,,,,,,,-
2808,Ca06b,07315,RGB,,,,,,,,,,,,,0.38,0.04,-0.13,0.07,,,,,,,-
2808,Ca06b,07536,RGB,,,,,,,,,,,,,0.39,0.05,0.0,0.07,,,,,,,-
2808,Ca06b,07558,RGB,,,,,,,,,,,,,0.43,0.2,0.04,0.06,,,,,,,-
2808,Ca06b,07788,RGB,,,,,,,,,,,,,,,0.5,0.1,,,,,,,-
2808,Ca06b,08198,RGB,,,,,,,,,,,,,,,0.13,0.03,,,,,,,-
2808,Ca06b,08204,RGB,,,,,,,,,,,,,0.32,,-0.01,0.16,,,,,,,-
2808,Ca06b,08603,RGB,,,,,,,,,,,,,,,0.05,0.14,,,,,,,-
2808,Ca06b,08679,RGB,,,,,,,,,,,,,-0.14,0.03,0.3,0.04,,,,,,,-
2808,Ca06b,08739,RGB,,,,,,,,,,,,,,,0.1,0.05,,,,,,,-
2808,Ca06b,08826,RGB,,,,,,,,,,,,,-0.6,,0.47,0.17,,,,,,,-
2808,Ca06b,09230,RGB,,,,,,,,,,,,,,,0.66,0.08,,,,,,,-
2808,Ca06b,09724,RGB,,,,,,,,,,,,,-0.17,0.09,0.43,0.18,,,,,,,-
2808,Ca06b,09785,RGB,,,,,,,,,,,,,,,0.47,0.03,,,,,,,-
2808,Ca06b,10012,RGB,,,,,,,,,,,,,-0.24,0.16,0.37,0.15,,,,,,,-
2808,Ca06b,10105,RGB,,,,,,,,,,,,,0.37,0.01,-0.12,0.02,,,,,,,-
2808,Ca06b,10265,RGB,,,,,,,,,,,,,-0.19,0.05,0.41,0.17,,,,,,,-
2808,Ca06b,10341,RGB,,,,,,,,,,,,,-0.88,,0.53,0.09,,,,,,,-
2808,Ca06b,10571,RGB,,,,,,,,,,,,,,,0.35,0.14,,,,,,,-
2808,Ca06b,13575,RGB,,,,,,,,,,,,,0.28,0.02,-0.04,0.02,,,,,,,-
2808,Ca06b,30523,RGB,,,,,,,,,,,,,0.4,0.01,-0.03,0.11,,,,,,,-
2808,Ca06b,30720,RGB,,,,,,,,,,,,,0.33,0.08,-0.03,0.07,,,,,,,-
2808,Ca06b,30763,RGB,,,,,,,,,,,,,,,0.43,0.08,,,,,,,-
2808,Ca06b,30873,RGB,,,,,,,,,,,,,-0.14,0.1,0.48,0.03,,,,,,,-
2808,Ca06b,30900,RGB,,,,,,,,,,,,,0.35,0.04,0.11,0.15,,,,,,,-
2808,Ca06b,31361,RGB,,,,,,,,,,,,,-0.54,0.16,0.58,0.14,,,,,,,-
2808,Ca06b,31823,RGB,,,,,,,,,,,,,-0.36,0.1,0.43,0.15,,,,,,,-
2808,Ca06b,31851,RGB,,,,,,,,,,,,,-0.61,,0.57,0.12,,,,,,,-
2808,Ca06b,32398,RGB,,,,,,,,,,,,,0.18,0.08,-0.03,0.12,,,,,,,-
2808,Ca06b,32469,RGB,,,,,,,,,,,,,0.14,0.09,0.36,0.12,,,,,,,-
2808,Ca06b,32909,RGB,,,,,,,,,,,,,-0.19,0.15,0.31,,,,,,,,-
2808,Ca06b,32924,RGB,,,,,,,,,,,,,0.29,,0.47,0.08,,,,,,,-
2808,Ca06b,33452,RGB,,,,,,,,,,,,,0.39,0.07,-0.04,0.16,,,,,,,-
2808,Ca06b,33918,RGB,,,,,,,,,,,,,0.31,0.07,0.07,0.04,,,,,,,-
2808,Ca06b,34008,RGB,,,,,,,,,,,,,,,0.63,0.1,,,,,,,-
2808,Ca06b,34634,RGB,,,,,,,,,,,,,0.33,0.03,-0.07,0.11,,,,,,,-
2808,Ca06b,35265,RGB,,,,,,,,,,,,,0.38,,-0.06,,,,,,,,-
2808,Ca06b,37496,RGB,,,,,,,,,,,,,0.35,0.2,0.02,0.05,,,,,,,-
2808,Ca06b,37505,RGB,,,,,,,,,,,,,0.22,0.03,0.06,0.09,,,,,,,-
2808,Ca06b,37781,RGB,,,,,,,,,,,,,,,0.6,0.08,,,,,,,-
2808,Ca06b,37831,RGB,,,,,,,,,,,,,0.45,0.08,0.08,0.13,,,,,,,-
2808,Ca06b,37998,RGB,,,,,,,,,,,,,0.39,0.07,0.17,0.17,,,,,,,-
2808,Ca06b,38228,RGB,,,,,,,,,,,,,0.45,0.11,0.02,0.09,,,,,,,-
2808,Ca06b,38244,RGB,,,,,,,,,,,,,0.46,0.07,0.07,0.07,,,,,,,-
2808,Ca06b,38559,RGB,,,,,,,,,,,,,-0.28,0.07,0.69,0.17,,,,,,,-
2808,Ca06b,38660,RGB,,,,,,,,,,,,,,,0.1,0.12,,,,,,,-
2808,Ca06b,38967,RGB,,,,,,,,,,,,,0.23,0.18,0.09,0.07,,,,,,,-
2808,Ca06b,39060,RGB,,,,,,,,,,,,,0.27,,0.15,0.16,,,,,,,-
2808,Ca06b,39577,RGB,,,,,,,,,,,,,,,0.47,0.04,,,,,,,-
2808,Ca06b,40983,RGB,,,,,,,,,,,,,-0.54,0.27,0.38,0.18,,,,,,,-
2808,Ca06b,41008,RGB,,,,,,,,,,,,,-0.41,,0.7,0.18,,,,,,,-
2808,Ca06b,41050,RGB,,,,,,,,,,,,,0.26,0.04,0.03,0.13,,,,,,,-
2808,Ca06b,41207,RGB,,,,,,,,,,,,,0.29,0.05,0.08,0.1,,,,,,,-
2808,Ca06b,41688,RGB,,,,,,,,,,,,,-0.23,,0.42,0.15,,,,,,,-
2808,Ca06b,41828,RGB,,,,,,,,,,,,,0.12,0.02,0.17,0.08,,,,,,,-
2808,Ca06b,41969,RGB,,,,,,,,,,,,,0.29,0.05,-0.03,0.18,,,,,,,-
2808,Ca06b,42122,RGB,,,,,,,,,,,,,0.26,0.04,0.17,0.04,,,,,,,-
2808,Ca06b,42996,RGB,,,,,,,,,,,,,-0.15,0.13,0.52,0.02,,,,,,,-
2808,Ca06b,43097,RGB,,,,,,,,,,,,,-0.4,,0.44,0.14,,,,,,,-
2808,Ca06b,43194,RGB,,,,,,,,,,,,,,,0.33,0.17,,,,,,,-
2808,Ca06b,43247,RGB,,,,,,,,,,,,,-0.57,0.29,0.38,0.03,,,,,,,-
2808,Ca06b,43333,RGB,,,,,,,,,,,,,,,0.43,0.06,,,,,,,-
2808,Ca06b,43794,RGB,,,,,,,,,,,,,0.43,0.05,-0.11,0.13,,,,,,,-
2808,Ca06b,43972,RGB,,,,,,,,,,,,,,,0.26,0.05,,,,,,,-
2808,Ca06b,44213,RGB,,,,,,,,,,,,,,,0.24,0.04,,,,,,,-
2808,Ca06b,44526,RGB,,,,,,,,,,,,,-0.46,0.15,1.01,0.14,,,,,,,-
2808,Ca06b,44665,RGB,,,,,,,,,,,,,0.17,0.01,0.28,0.11,,,,,,,-
2808,Ca06b,44716,RGB,,,,,,,,,,,,,,,0.7,0.1,,,,,,,-
2808,Ca06b,44984,RGB,,,,,,,,,,,,,0.4,0.13,0.01,0.01,,,,,,,-
2808,Ca06b,44996,RGB,,,,,,,,,,,,,0.2,0.01,0.13,0.14,,,,,,,-
2808,Ca06b,45443,RGB,,,,,,,,,,,,,0.3,0.03,-0.05,0.13,,,,,,,-
2808,Ca06b,45496,RGB,,,,,,,,,,,,,-0.39,0.16,0.3,0.01,,,,,,,-
2808,Ca06b,45530,RGB,,,,,,,,,,,,,,,0.53,0.12,,,,,,,-
2808,Ca06b,45701,RGB,,,,,,,,,,,,,0.22,0.01,0.06,0.03,,,,,,,-
2808,Ca06b,46036,RGB,,,,,,,,,,,,,0.38,0.01,-0.13,0.12,,,,,,,-
2808,Ca06b,46520,RGB,,,,,,,,,,,,,-0.53,0.24,0.8,0.09,,,,,,,-
2808,Ca06b,46587,RGB,,,,,,,,,,,,,-0.77,0.15,0.69,0.02,,,,,,,-
2808,Ca06b,46663,RGB,,,,,,,,,,,,,-0.78,0.31,0.48,0.11,,,,,,,-
2808,Ca06b,46800,RGB,,,,,,,,,,,,,,,0.45,0.16,,,,,,,-
2808,Ca06b,46868,RGB,,,,,,,,,,,,,0.22,0.04,0.18,0.16,,,,,,,-
2808,Ca06b,46908,RGB,,,,,,,,,,,,,0.25,0.04,0.27,0.12,,,,,,,-
2808,Ca06b,46924,RGB,,,,,,,,,,,,,0.04,0.01,0.33,,,,,,,,-
2808,Ca06b,47071,RGB,,,,,,,,,,,,,,,0.32,0.03,,,,,,,-
2808,Ca06b,47421,RGB,,,,,,,,,,,,,0.01,0.18,0.39,0.02,,,,,,,-
2808,Ca06b,47502,RGB,,,,,,,,,,,,,-0.82,0.12,0.63,0.13,,,,,,,-
2808,Ca06b,47638,RGB,,,,,,,,,,,,,,,0.78,0.05,,,,,,,-
2808,Ca06b,47667,RGB,,,,,,,,,,,,,,,0.32,0.04,,,,,,,-
2808,Ca06b,47700,RGB,,,,,,,,,,,,,,,0.45,0.06,,,,,,,-
2808,Ca06b,47805,RGB,,,,,,,,,,,,,0.18,0.11,0.39,0.09,,,,,,,-
2808,Ca06b,48001,RGB,,,,,,,,,,,,,0.14,0.07,0.32,0.01,,,,,,,-
2808,Ca06b,48011,RGB,,,,,,,,,,,,,-0.83,0.08,0.65,0.18,,,,,,,-
2808,Ca06b,48424,RGB,,,,,,,,,,,,,0.26,0.05,0.13,0.1,,,,,,,-
2808,Ca06b,49122,RGB,,,,,,,,,,,,,0.31,,0.19,0.04,,,,,,,-
2808,Ca06b,49493,RGB,,,,,,,,,,,,,0.44,0.04,0.12,0.16,,,,,,,-
2808,Ca06b,49743,RGB,,,,,,,,,,,,,,,0.52,0.13,,,,,,,-
2808,Ca06b,49753,RGB,,,,,,,,,,,,,0.16,,0.23,0.08,,,,,,,-
2808,Ca06b,50119,RGB,,,,,,,,,,,,,,,0.66,0.16,,,,,,,-
2808,Ca06b,50561,RGB,,,,,,,,,,,,,,,0.4,0.14,,,,,,,-
2808,Ca06b,50685,RGB,,,,,,,,,,,,,0.4,0.03,-0.13,0.14,,,,,,,-
2808,Ca06b,50866,RGB,,,,,,,,,,,,,,,0.45,0.04,,,,,,,-
2808,Ca06b,50910,RGB,,,,,,,,,,,,,-0.13,0.18,0.4,0.03,,,,,,,-
2808,Ca06b,51256,RGB,,,,,,,,,,,,,0.04,0.02,0.37,0.12,,,,,,,-
2808,Ca06b,51416,RGB,,,,,,,,,,,,,,,0.71,0.13,,,,,,,-
2808,Ca06b,51519,RGB,,,,,,,,,,,,,0.52,0.03,0.03,0.13,,,,,,,-
2808,Ca06b,51646,RGB,,,,,,,,,,,,,,,0.79,0.11,,,,,,,-
2808,Ca06b,51918,RGB,,,,,,,,,,,,,-0.69,,0.59,0.03,,,,,,,-
2808,Ca06b,51930,RGB,,,,,,,,,,,,,-0.01,0.02,0.41,0.03,,,,,,,-
2808,Ca06b,51963,RGB,,,,,,,,,,,,,,,0.34,0.09,,,,,,,-
2808,Ca06b,52006,RGB,,,,,,,,,,,,,-0.94,0.24,0.64,0.18,,,,,,,-
2808,Ca06b,52048,RGB,,,,,,,,,,,,,0.31,0.2,0.11,0.1,,,,,,,-
2808,Ca06b,52083,RGB,,,,,,,,,,,,,,,0.21,,,,,,,,-
2808,Ca06b,52647,RGB,,,,,,,,,,,,,0.22,0.02,-0.01,0.13,,,,,,,-
2808,Ca06b,52891,RGB,,,,,,,,,,,,,0.02,0.05,0.18,0.16,,,,,,,-
2808,Ca06b,53209,RGB,,,,,,,,,,,,,-0.37,,0.39,0.03,,,,,,,-
2808,Ca06b,53284,RGB,,,,,,,,,,,,,0.47,0.04,-0.09,0.18,,,,,,,-
2808,Ca06b,53579,RGB,,,,,,,,,,,,,,,-0.01,0.06,,,,,,,-
2808,Ca06b,53629,RGB,,,,,,,,,,,,,0.39,0.04,-0.02,0.07,,,,,,,-
2808,Ca06b,54264,RGB,,,,,,,,,,,,,0.15,0.06,0.17,0.07,,,,,,,-
2808,Ca06b,54266,RGB,,,,,,,,,,,,,,,0.08,0.12,,,,,,,-
2808,Ca06b,54284,RGB,,,,,,,,,,,,,0.17,0.04,0.24,0.18,,,,,,,-
2808,Ca06b,54644,RGB,,,,,,,,,,,,,0.22,0.02,-0.14,,,,,,,,-
2808,Ca06b,54756,RGB,,,,,,,,,,,,,0.0,,0.3,0.11,,,,,,,-
2808,Ca06b,54789,RGB,,,,,,,,,,,,,,,1.12,0.08,,,,,,,-
2808,Ca06b,55354,RGB,,,,,,,,,,,,,-0.35,0.12,0.43,0.1,,,,,,,-
2808,Ca06b,55609,RGB,,,,,,,,,,,,,0.24,0.01,0.05,0.14,,,,,,,-
2808,Ca06b,55822,RGB,,,,,,,,,,,,,-0.52,0.24,0.77,0.06,,,,,,,-
2808,Ca06b,56032,RGB,,,,,,,,,,,,,,,0.06,0.07,,,,,,,-
2808,Ca06b,56103,RGB,,,,,,,,,,,,,,,0.35,0.01,,,,,,,-
2808,Ca06b,56710,RGB,,,,,,,,,,,,,0.38,0.08,0.06,0.16,,,,,,,-
2808,Ca06b,56924,RGB,,,,,,,,,,,,,0.25,0.17,0.26,0.04,,,,,,,-
2808,Ca09b,8739,RGB,,,,,0.38,0.15,,,,,,,0.37,0.03,0.09,0.04,0.25,0.08,,,,,-
2808,Ca09b,38660,RGB,,,,,0.4,0.12,,,,,,,0.25,0.03,0.08,0.04,0.24,0.08,,,,,-
2808,Ca09b,8603,RGB,,,,,0.27,0.23,,,,,,,0.23,,0.0,0.12,0.31,0.12,,,,,-
2808,Ca09b,10571,RGB,,,,,0.36,0.19,,,,,,,0.17,0.08,0.26,0.11,0.32,0.09,,,,,-
2808,Ca09b,30763,RGB,,,,,-0.3,,,,,,,,,,0.58,0.04,0.31,0.13,,,,,-
2808,Ca09b,49743,RGB,,,,,-0.2,,,,,,,,,,0.44,0.03,0.38,0.08,,,,,-
2808,Ca09b,34008,RGB,,,,,-0.1,,,,,,,,,,0.68,0.09,0.33,0.07,,,,,-
2808,Ca09b,38228,RGB,,,,,0.18,0.06,,,,,,,0.3,0.12,0.1,0.08,0.26,0.04,,,,,-
2808,Ca09b,10105,RGB,,,,,0.34,0.16,,,,,,,0.24,0.03,0.02,0.06,0.23,0.07,,,,,-
2808,Ca09b,7536,RGB,,,,,0.31,0.05,,,,,,,0.31,0.03,-0.02,0.1,0.26,0.06,,,,,-
2808,Ca09b,44984,RGB,,,,,0.39,0.03,,,,,,,0.36,0.06,-0.03,0.05,0.22,0.1,,,,,-
2808,Ca09b,33918,RGB,,,,,0.34,0.1,,,,,,,0.16,0.1,0.17,0.06,0.26,0.06,,,,,-
2808,Ca09c,-,Avg,,,-1.18,0.33,,,,,,,,,,,,,,,,,,,-
2808,DA05,-,CMD,8.1,0.5,,,,,,,,,,,,,,,,,,,,,-
2808,Ge97,-,RGB,,,-1.02,1.0,,,,,,,,,,,,,,,,,,,-
2808,Gr82,120,RGB,,,,,0.36,0.22,,,,,0.26,0.22,0.56,0.51,-0.34,0.31,0.16,0.22,-0.14,0.31,0.06,0.13,-
2808,GO86,-,CMD,18.0,,,,,,,,,,,,,,,,,,,,,,-
2808,Gr11,7189,BHB,,,,,,,,,,,,,-0.23,,0.44,0.07,,,,,,,-
2808,Gr11,8008,BHB,,,,,,,,,,,,,-0.29,,0.45,,,,,,,,-
2808,Gr11,10449,BHB,,,,,,,,,,,,,,,0.25,,,,,,,,-
2808,Gr11,32324,BHB,,,,,,,,,,,,,-0.66,,0.61,0.07,,,,,,,-
2808,Gr11,37289,BHB,,,,,,,,,,,,,-0.71,,0.61,0.09,,,,,,,-
2808,Gr11,48803,BHB,,,,,,,,,,,,,-0.75,,0.65,0.01,,,,,,,-
2808,Gr11,7858,RHB,,,,,0.16,,,,,,0.61,,0.54,0.03,-0.15,0.17,0.04,,,,,,-
2808,Gr11,8288,RHB,,,,,0.12,,,,,,0.2,,0.6,0.09,0.09,0.08,0.3,,,,,,-
2808,Gr11,8342,RHB,,,,,0.36,,,,,,0.45,,0.43,0.04,0.28,0.2,0.35,,,,,,-
2808,Gr11,8982,RHB,,,,,0.26,,,,,,0.37,,0.38,,-0.02,0.07,0.17,,,,,,-
2808,Gr11,9792,RHB,,,,,0.04,,,,,,0.41,,0.79,0.21,0.06,0.07,0.47,,,,,,-
2808,Gr11,10026,RHB,,,,,,,,,,,0.45,,,,0.0,0.17,,,,,,,-
2808,Gr11,10377,RHB,,,,,0.09,,,,,,0.15,,0.67,0.26,-0.04,0.27,0.6,,,,,,-
2808,Gr11,10421,RHB,,,,,0.19,,,,,,0.42,,0.15,0.02,-0.17,0.37,0.49,,,,,,-
2808,Gr11,10484,RHB,,,,,0.07,,,,,,0.54,,0.54,0.02,-0.21,0.21,0.61,,,,,,-
2808,Gr11,10769,RHB,,,,,,,,,,,0.49,,,,0.0,0.02,,,,,,,-
2808,Gr11,10878,RHB,,,,,0.09,,,,,,0.41,,0.49,0.2,0.07,0.34,0.53,,,,,,-
2808,Gr11,11761,RHB,,,,,0.28,,,,,,,,0.44,0.16,0.23,0.3,0.32,,,,,,-
2808,Gr11,13128,RHB,,,,,0.11,,,,,,0.35,,0.18,0.01,-0.18,0.2,0.14,,,,,,-
2808,Gr11,13551,RHB,,,,,0.21,,,,,,0.48,,0.51,0.14,0.02,0.21,0.29,,,,,,-
2808,Gr11,15084,RHB,,,,,0.35,,,,,,0.63,,0.47,0.01,0.11,0.2,0.47,,,,,,-
2808,Gr11,15837,RHB,,,,,0.17,,,,,,0.44,,0.33,0.14,0.08,0.38,0.39,,,,,,-
2808,Gr11,29874,RHB,,,,,0.53,,,,,,0.35,,0.64,0.1,-0.09,0.19,0.58,,,,,,-
2808,Gr11,30014,RHB,,,,,0.16,,,,,,0.92,,0.4,0.13,0.33,0.33,0.42,,,,,,-
2808,Gr11,31495,RHB,,,,,0.33,,,,,,0.47,,0.39,0.29,0.34,0.37,0.04,,,,,,-
2808,Gr11,32580,RHB,,,,,0.27,,,,,,0.38,,0.38,0.19,-0.06,0.33,0.38,,,,,,-
2808,Gr11,34706,RHB,,,,,0.1,,,,,,0.59,,0.54,0.09,-0.08,0.27,0.32,,,,,,-
2808,Gr11,34911,RHB,,,,,0.01,,,,,,0.31,,0.35,0.37,-0.2,0.25,0.64,,,,,,-
2808,Gr11,34953,RHB,,,,,0.01,,,,,,0.65,,0.69,,-0.34,0.29,0.1,,,,,,-
2808,Gr11,35212,RHB,,,,,,,,,,,0.33,,0.14,0.05,0.28,0.28,0.17,,,,,,-
2808,Gr11,35290,RHB,,,,,,,,,,,0.1,,,,-0.04,0.07,,,,,,,-
2808,Gr11,36638,RHB,,,,,0.47,,,,,,0.49,,0.4,0.23,0.14,0.35,0.47,,,,,,-
2808,Gr11,36731,RHB,,,,,0.28,,,,,,0.45,,0.51,0.08,-0.12,0.13,0.37,,,,,,-
2808,Gr11,37747,RHB,,,,,0.13,,,,,,0.25,,0.32,0.01,0.2,0.29,0.5,,,,,,-
2808,Gr11,39743,RHB,,,,,0.2,,,,,,0.54,,0.32,0.36,-0.01,0.13,0.58,,,,,,-
2808,Gr11,41995,RHB,,,,,0.38,,,,,,0.07,,0.37,0.26,-0.02,0.19,0.34,,,,,,-
2808,Gr11,49327,RHB,,,,,0.14,,,,,,0.49,,0.56,0.23,-0.26,0.15,0.45,,,,,,-
2808,Gr11,52411,RHB,,,,,0.37,,,,,,0.32,,0.45,0.15,0.22,0.22,0.34,,,,,,-
2808,Gr11,56969,RHB,,,,,0.34,,,,,,0.54,,0.46,0.06,-0.1,0.19,0.46,,,,,,-
2808,Gr11,58106,RHB,,,,,0.22,,,,,,0.41,,0.13,,0.29,0.06,0.42,,,,,,-
2808,Gr11,59879,RHB,,,,,0.14,,,,,,0.41,,0.65,0.14,-0.13,0.2,,,,,,,-
2808,Gr11,60283,RHB,,,,,0.53,,,,,,0.41,,0.38,0.11,-0.05,0.21,0.27,,,,,,-
2808,Sa96,-,CMD,11.0,1.8,,,,,,,,,,,,,,,,,,,,,-
3201,AL81,-,CMD,10.6,2.0,,,,,,,,,,,,,,,,,,,,,-
3201,Al89,-,CMD,16.0,3.0,,,,,,,,,,,,,,,,,,,,,-
3201,Be90,-,RGB,,,-1.55,1.0,,,,,,,,,,,,,,,,,,,-
3201,Bo10,-,CMD,11.2,0.5,,,,,,,,,,,,,,,,,,,,,-
3201,Ca84,-,RRLyr,12.0,3.0,,,,,,,,,,,,,,,,,,,,,-
3201,Ca09a,520578,RGB,,,,,,,,,,,,,0.46,,0.28,0.15,,,,,,,-
3201,Ca09a,521863,RGB,,,,,,,,,,,,,,,-0.04,0.07,,,,,,,-
3201,Ca09a,522028,RGB,,,,,,,,,,,,,,,0.37,0.12,,,,,,,-
3201,Ca09a,523081,RGB,,,,,,,,,,,,,0.61,,,,,,,,,,-
3201,Ca09a,523459,RGB,,,,,,,,,,,,,,,0.22,0.14,,,,,,,-
3201,Ca09a,524111,RGB,,,,,,,,,,,,,,,0.38,0.06,,,,,,,-
3201,Ca09a,524303,RGB,,,,,,,,,,,,,0.65,,-0.19,,,,,,,,-
3201,Ca09a,525094,RGB,,,,,,,,,,,,,,,-0.23,0.03,,,,,,,-
3201,Ca09a,525152,RGB,,,,,,,,,,,,,0.27,,-0.22,0.17,,,,,,,-
3201,Ca09a,526103,RGB,,,,,,,,,,,,,0.25,,,,,,,,,,-
3201,Ca09a,529374,RGB,,,,,,,,,,,,,,,0.43,0.11,,,,,,,-
3201,Ca09a,529766,RGB,,,,,,,,,,,,,0.58,0.03,,,,,,,,,-
3201,Ca09a,530512,RGB,,,,,,,,,,,,,0.4,,0.31,0.08,,,,,,,-
3201,Ca09a,532417,RGB,,,,,,,,,,,,,-0.04,,,,,,,,,,-
3201,Ca09a,532443,RGB,,,,,,,,,,,,,,,0.02,0.1,,,,,,,-
3201,Ca09a,532920,RGB,,,,,,,,,,,,,0.46,,,,,,,,,,-
3201,Ca09a,533370,RGB,,,,,,,,,,,,,0.15,,,,,,,,,,-
3201,Ca09a,533575,RGB,,,,,,,,,,,,,0.17,,,,,,,,,,-
3201,Ca09a,533680,RGB,,,,,,,,,,,,,,,0.22,0.02,,,,,,,-
3201,Ca09a,533770,RGB,,,,,,,,,,,,,0.05,,,,,,,,,,-
3201,Ca09a,534608,RGB,,,,,,,,,,,,,-0.01,,0.34,,,,,,,,-
3201,Ca09a,535327,RGB,,,,,,,,,,,,,0.08,,,,,,,,,,-
3201,Ca09a,535623,RGB,,,,,,,,,,,,,,,-0.07,0.14,,,,,,,-
3201,Ca09a,535973,RGB,,,,,,,,,,,,,0.14,0.08,,,,,,,,,-
3201,Ca09a,536471,RGB,,,,,,,,,,,,,0.25,0.12,-0.26,,,,,,,,-
3201,Ca09a,536724,RGB,,,,,,,,,,,,,0.14,,0.24,0.09,,,,,,,-
3201,Ca09a,537298,RGB,,,,,,,,,,,,,0.47,0.14,0.14,0.06,,,,,,,-
3201,Ca09a,537432,RGB,,,,,,,,,,,,,0.03,0.08,0.29,0.09,,,,,,,-
3201,Ca09a,538442,RGB,,,,,,,,,,,,,,,-0.22,0.1,,,,,,,-
3201,Ca09a,538457,RGB,,,,,,,,,,,,,0.0,,-0.08,0.28,,,,,,,-
3201,Ca09a,538849,RGB,,,,,,,,,,,,,,,-0.14,0.15,,,,,,,-
3201,Ca09a,538857,RGB,,,,,,,,,,,,,,,-0.31,,,,,,,,-
3201,Ca09a,538979,RGB,,,,,,,,,,,,,,,-0.23,0.2,,,,,,,-
3201,Ca09a,539003,RGB,,,,,,,,,,,,,0.04,,0.1,0.02,,,,,,,-
3201,Ca09a,539387,RGB,,,,,,,,,,,,,-0.72,,,,,,,,,,-
3201,Ca09a,539642,RGB,,,,,,,,,,,,,-0.64,,,,,,,,,,-
3201,Ca09a,540019,RGB,,,,,,,,,,,,,0.28,,-0.32,0.07,,,,,,,-
3201,Ca09a,540085,RGB,,,,,,,,,,,,,0.48,,,,,,,,,,-
3201,Ca09a,540192,RGB,,,,,,,,,,,,,0.5,,-0.08,,,,,,,,-
3201,Ca09a,541657,RGB,,,,,,,,,,,,,,,0.41,0.02,,,,,,,-
3201,Ca09a,542040,RGB,,,,,,,,,,,,,0.37,0.17,0.0,0.06,,,,,,,-
3201,Ca09a,542176,RGB,,,,,,,,,,,,,-0.3,,,,,,,,,,-
3201,Ca09a,542180,RGB,,,,,,,,,,,,,,,0.05,0.06,,,,,,,-
3201,Ca09a,542362,RGB,,,,,,,,,,,,,-0.36,,,,,,,,,,-
3201,Ca09a,542486,RGB,,,,,,,,,,,,,-0.03,,,,,,,,,,-
3201,Ca09a,542579,RGB,,,,,,,,,,,,,-0.02,,0.43,0.05,,,,,,,-
3201,Ca09a,543003,RGB,,,,,,,,,,,,,0.06,,,,,,,,,,-
3201,Ca09a,543664,RGB,,,,,,,,,,,,,,,-0.1,0.06,,,,,,,-
3201,Ca09a,543863,RGB,,,,,,,,,,,,,,,-0.25,0.09,,,,,,,-
3201,Ca09a,543875,RGB,,,,,,,,,,,,,0.14,,,,,,,,,,-
3201,Ca09a,544181,RGB,,,,,,,,,,,,,0.05,0.25,,,,,,,,,-
3201,Ca09a,544599,RGB,,,,,,,,,,,,,0.2,,,,,,,,,,-
3201,Ca09a,544663,RGB,,,,,,,,,,,,,,,0.17,0.03,,,,,,,-
3201,Ca09a,544916,RGB,,,,,,,,,,,,,0.38,,-0.2,0.07,,,,,,,-
3201,Ca09a,545094,RGB,,,,,,,,,,,,,,,-0.3,0.2,,,,,,,-
3201,Ca09a,545181,RGB,,,,,,,,,,,,,,,-0.25,0.05,,,,,,,-
3201,Ca09a,545428,RGB,,,,,,,,,,,,,0.1,0.02,0.09,0.06,,,,,,,-
3201,Ca09a,546096,RGB,,,,,,,,,,,,,0.29,0.09,-0.06,0.06,,,,,,,-
3201,Ca09a,547369,RGB,,,,,,,,,,,,,0.2,0.08,0.01,0.02,,,,,,,-
3201,Ca09a,547469,RGB,,,,,,,,,,,,,0.3,,,,,,,,,,-
3201,Ca09a,547747,RGB,,,,,,,,,,,,,,,-0.06,0.11,,,,,,,-
3201,Ca09a,547791,RGB,,,,,,,,,,,,,0.21,,,,,,,,,,-
3201,Ca09a,547858,RGB,,,,,,,,,,,,,,,0.32,0.03,,,,,,,-
3201,Ca09a,548134,RGB,,,,,,,,,,,,,-0.25,,0.64,0.11,,,,,,,-
3201,Ca09a,548152,RGB,,,,,,,,,,,,,0.2,0.04,0.16,0.03,,,,,,,-
3201,Ca09a,548223,RGB,,,,,,,,,,,,,0.48,,,,,,,,,,-
3201,Ca09a,548280,RGB,,,,,,,,,,,,,-0.0,,0.06,0.09,,,,,,,-
3201,Ca09a,548642,RGB,,,,,,,,,,,,,0.31,,-0.11,,,,,,,,-
3201,Ca09a,548860,RGB,,,,,,,,,,,,,,,-0.13,0.06,,,,,,,-
3201,Ca09a,549015,RGB,,,,,,,,,,,,,,,0.35,0.05,,,,,,,-
3201,Ca09a,549551,RGB,,,,,,,,,,,,,0.08,,0.42,0.02,,,,,,,-
3201,Ca09a,549771,RGB,,,,,,,,,,,,,,,0.27,0.02,,,,,,,-
