# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Jul  9 20:54:27 CEST 2019
# isochrones based on PARSEC release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: DECAM (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label 	 mbolmag  umag    gmag    rmag    imag    zmag    Ymag
0.00015547 -2.00000 9.74036 0.6540151834 2.3542833328    0.654 -0.512  3.7472  4.706    1 6.050 7.157 6.447 6.002 5.861 5.817 5.810
0.00015547 -2.00000 9.74036 0.6810657382 2.3686358929    0.681 -0.415  3.7603  4.680    1 5.808 6.810 6.165 5.770 5.651 5.621 5.620
0.00015547 -2.00000 9.74036 0.6999999881 2.3779268265    0.700 -0.348  3.7691  4.660    1 5.641 6.584 5.976 5.613 5.507 5.485 5.488
0.00015547 -2.00000 9.74036 0.7109881639 2.3830583096    0.711 -0.310  3.7740  4.648    1 5.545 6.459 5.869 5.522 5.424 5.407 5.411
0.00015547 -2.00000 9.74036 0.7289460897 2.3910632133    0.729 -0.247  3.7817  4.627    1 5.388 6.257 5.694 5.374 5.288 5.279 5.285
0.00015547 -2.00000 9.74036 0.7452998757 2.3979685307    0.745 -0.190  3.7886  4.607    1 5.244 6.079 5.536 5.240 5.165 5.162 5.172
0.00015547 -2.00000 9.74036 0.7500000000 2.3998889923    0.750 -0.173  3.7906  4.601    1 5.203 6.029 5.491 5.202 5.130 5.129 5.139
0.00015547 -2.00000 9.74036 0.7509354353 2.4002680779    0.751 -0.170  3.7909  4.599    1 5.195 6.019 5.482 5.194 5.123 5.122 5.132
0.00015547 -2.00000 9.74036 0.7671258450 2.4066586494    0.767 -0.113  3.7972  4.577    1 5.053 5.849 5.326 5.060 4.999 5.005 5.017
0.00015547 -2.00000 9.74036 0.7820046544 2.4122643471    0.782 -0.061  3.8030  4.556    1 4.922 5.695 5.183 4.936 4.884 4.895 4.909
0.00015547 -2.00000 9.74036 0.7957956195 2.4172451496    0.796 -0.012  3.8082  4.535    1 4.799 5.553 5.049 4.820 4.776 4.792 4.808
0.00015547 -2.00000 9.74036 0.8000000119 2.4187245369    0.800  0.003  3.8098  4.529    1 4.762 5.509 5.008 4.785 4.743 4.761 4.777
0.00015547 -2.00000 9.74036 0.8136708140 2.4234132767    0.813  0.052  3.8150  4.508    1 4.640 5.371 4.875 4.668 4.634 4.657 4.675
0.00015547 -2.00000 9.74036 0.8270682096 2.4278357029    0.827  0.101  3.8201  4.487    1 4.519 5.234 4.742 4.551 4.525 4.553 4.572
0.00015547 -2.00000 9.74036 0.8397986889 2.4318881035    0.839  0.147  3.8249  4.466    1 4.402 5.103 4.614 4.437 4.419 4.452 4.472
0.00015547 -2.00000 9.74036 0.8500000238 2.4350347519    0.850  0.186  3.8288  4.449    1 4.306 4.996 4.508 4.344 4.332 4.368 4.390
0.00015547 -2.00000 9.74036 0.8529264331 2.4359214306    0.853  0.197  3.8300  4.444    1 4.278 4.965 4.478 4.317 4.307 4.345 4.367
0.00015547 -2.00000 9.74036 0.8685091138 2.4405276775    0.868  0.257  3.8365  4.417    1 4.126 4.797 4.310 4.169 4.170 4.214 4.238
0.00015547 -2.00000 9.74036 0.8818574548 2.4443247318    0.881  0.312  3.8422  4.392    1 3.990 4.647 4.160 4.037 4.047 4.096 4.121
0.00015547 -2.00000 9.74036 0.8938957453 2.4476377964    0.893  0.363  3.8475  4.368    1 3.862 4.506 4.017 3.912 3.931 3.985 4.011
0.00015547 -2.00000 9.74036 0.8999999762 2.4492788315    0.899  0.390  3.8503  4.355    1 3.794 4.431 3.943 3.846 3.870 3.926 3.953
0.00015547 -2.00000 9.74036 0.9061872959 2.4509160519    0.906  0.418  3.8536  4.343    1 3.725 4.355 3.865 3.779 3.809 3.868 3.896
0.00015547 -2.00000 9.74036 0.9154540896 2.4533209801    0.915  0.461  3.8587  4.325    1 3.617 4.235 3.744 3.674 3.713 3.776 3.805
0.00015547 -2.00000 9.74036 0.9261466861 2.4560270309    0.926  0.513  3.8649  4.303    1 3.486 4.092 3.597 3.548 3.598 3.666 3.696
0.00015547 -2.00000 9.74036 0.9360824823 2.4584779739    0.936  0.564  3.8708  4.280    1 3.359 3.952 3.455 3.425 3.486 3.559 3.589
0.00015547 -2.00000 9.74036 0.9460412264 2.4608752728    0.946  0.618  3.8767  4.255    1 3.225 3.806 3.305 3.295 3.367 3.444 3.475
0.00015547 -2.00000 9.74036 0.9500000477 2.4618122578    0.950  0.641  3.8790  4.243    1 3.169 3.745 3.243 3.240 3.317 3.395 3.427
0.00015547 -2.00000 9.74036 0.9537028074 2.4626805782    0.953  0.661  3.8812  4.233    1 3.117 3.688 3.185 3.190 3.271 3.351 3.382
0.00015547 -2.00000 9.74036 0.9629784226 2.4648220539    0.963  0.719  3.8858  4.198    1 2.973 3.534 3.027 3.049 3.140 3.222 3.254
0.00015547 -2.00000 9.74036 0.9654008150 2.4653732777    0.965  0.735  3.8869  4.187    1 2.933 3.492 2.985 3.011 3.103 3.186 3.218
0.00015547 -2.00000 9.74036 0.9673667550 2.4658186436    0.967  0.749  3.8874  4.176    1 2.899 3.455 2.948 2.976 3.070 3.153 3.185
0.00015547 -2.00000 9.74036 0.9726045132 2.4669945240    0.972  0.788  3.8877  4.141    1 2.800 3.353 2.846 2.877 2.972 3.055 3.086
0.00015547 -2.00000 9.74036 0.9766799212 2.4678995609    0.977  0.822  3.8857  4.100    1 2.715 3.267 2.760 2.787 2.880 2.960 2.992
0.00015547 -2.00000 9.74036 0.9774231911 2.4680638313    0.977  0.829  3.8850  4.091    1 2.698 3.251 2.744 2.769 2.861 2.941 2.972
0.00015547 -2.00000 9.74036 0.9803354740 2.4687039852    0.980  0.856  3.8811  4.049    1 2.629 3.185 2.679 2.694 2.780 2.857 2.887
0.00015547 -2.00000 9.74036 0.9842579961 2.4695596695    0.984  0.897  3.8728  3.977    2 2.528 3.094 2.590 2.582 2.654 2.724 2.753
0.00015547 -2.00000 9.74036 0.9870721698 2.4701685905    0.987  0.931  3.8616  3.900    2 2.443 3.026 2.524 2.484 2.538 2.600 2.627
0.00015547 -2.00000 9.74036 0.9892086983 2.4706282616    0.989  0.961  3.8471  3.813    2 2.368 2.979 2.478 2.395 2.425 2.474 2.499
0.00015547 -2.00000 9.74036 0.9904710650 2.4708988667    0.991  0.981  3.8355  3.747    2 2.317 2.957 2.452 2.335 2.346 2.386 2.407
0.00015547 -2.00000 9.74036 0.9914653897 2.4711112976    0.992  0.998  3.8244  3.686    2 2.275 2.945 2.436 2.284 2.277 2.307 2.326
0.00015547 -2.00000 9.74036 0.9921653271 2.4712605476    0.992  1.010  3.8152  3.637    2 2.244 2.943 2.427 2.248 2.226 2.248 2.264
0.00015547 -2.00000 9.74036 0.9926897287 2.4713723660    0.993  1.019  3.8075  3.598    2 2.222 2.948 2.425 2.220 2.185 2.200 2.214
0.00015547 -2.00000 9.74036 0.9932453036 2.4714906216    0.993  1.029  3.7986  3.553    2 2.198 2.959 2.425 2.191 2.142 2.148 2.159
0.00015547 -2.00000 9.74036 0.9937173128 2.4715907574    0.994  1.036  3.7907  3.514    2 2.180 2.975 2.429 2.168 2.106 2.105 2.113
0.00015547 -2.00000 9.74036 0.9941732883 2.4716875553    0.994  1.043  3.7831  3.476    2 2.161 2.992 2.432 2.146 2.072 2.063 2.068
0.00015547 -2.00000 9.74036 0.9946094155 2.4717800617    0.995  1.051  3.7760  3.441    2 2.143 3.009 2.434 2.124 2.038 2.023 2.026
0.00015547 -2.00000 9.74036 0.9950273037 2.4718687534    0.995  1.059  3.7695  3.407    2 2.122 3.024 2.432 2.100 2.004 1.982 1.982
0.00015547 -2.00000 9.74036 0.9954503775 2.4719581604    0.996  1.068  3.7631  3.373    2 2.100 3.039 2.429 2.076 1.969 1.941 1.939
0.00015547 -2.00000 9.74036 0.9958924055 2.4720516205    0.996  1.079  3.7574  3.339    2 2.072 3.048 2.419 2.046 1.930 1.896 1.892
0.00015547 -2.00000 9.74036 0.9964390397 2.4721670151    0.997  1.097  3.7514  3.297    2 2.028 3.043 2.394 2.000 1.874 1.834 1.827
0.00015547 -2.00000 9.74036 0.9968226552 2.4722480774    0.997  1.113  3.7479  3.267    2 1.987 3.028 2.365 1.959 1.827 1.783 1.775
0.00015547 -2.00000 9.74036 0.9970598221 2.4722979069    0.997  1.127  3.7463  3.247    3 1.952 3.004 2.336 1.923 1.789 1.744 1.734
0.00015547 -2.00000 9.74036 0.9978013039 2.4724540710    0.998  1.176  3.7423  3.182    3 1.830 2.911 2.227 1.800 1.660 1.610 1.599
0.00015547 -2.00000 9.74036 0.9983997345 2.4725799561    0.999  1.221  3.7396  3.127    3 1.717 2.817 2.123 1.688 1.543 1.490 1.478
0.00015547 -2.00000 9.74036 0.9988994002 2.4726848602    0.999  1.262  3.7378  3.079    3 1.615 2.730 2.028 1.586 1.438 1.383 1.370
0.00015547 -2.00000 9.74036 0.9993883371 2.4727873802    1.000  1.304  3.7360  3.030    3 1.510 2.639 1.930 1.482 1.332 1.274 1.261
0.00015547 -2.00000 9.74036 0.9998518229 2.4728846550    1.000  1.346  3.7343  2.982    3 1.405 2.547 1.831 1.378 1.225 1.166 1.151
0.00015547 -2.00000 9.74036 1.0000000000 2.4729156494    1.000  1.360  3.7338  2.966    3 1.370 2.515 1.797 1.343 1.189 1.129 1.114
0.00015547 -2.00000 9.74036 1.0002695322 2.4729719162    1.000  1.386  3.7329  2.936    3 1.306 2.458 1.736 1.279 1.123 1.063 1.047
0.00015547 -2.00000 9.74036 1.0006915331 2.4730601311    1.001  1.428  3.7314  2.888    3 1.199 2.362 1.634 1.172 1.015 0.952 0.936
0.00015547 -2.00000 9.74036 1.0010852814 2.4731423855    1.001  1.471  3.7299  2.840    3 1.094 2.268 1.534 1.068 0.908 0.843 0.827
0.00015547 -2.00000 9.74036 1.0014785528 2.4732246399    1.002  1.515  3.7284  2.789    3 0.982 2.169 1.427 0.956 0.794 0.728 0.710
0.00015547 -2.00000 9.74036 1.0018376112 2.4732995033    1.002  1.559  3.7270  2.740    3 0.872 2.071 1.323 0.847 0.683 0.615 0.597
0.00015547 -2.00000 9.74036 1.0021719933 2.4733691216    1.002  1.603  3.7254  2.690    3 0.762 1.974 1.219 0.739 0.572 0.502 0.483
0.00015547 -2.00000 9.74036 1.0024826527 2.4734337330    1.003  1.647  3.7239  2.640    3 0.653 1.877 1.115 0.630 0.460 0.389 0.369
0.00015547 -2.00000 9.74036 1.0027760267 2.4734947681    1.003  1.691  3.7224  2.590    3 0.542 1.779 1.010 0.520 0.348 0.275 0.255
0.00015547 -2.00000 9.74036 1.0030499697 2.4735517502    1.003  1.736  3.7207  2.539    3 0.431 1.681 0.905 0.410 0.236 0.161 0.139
0.00015547 -2.00000 9.74036 1.0033049583 2.4736046791    1.003  1.780  3.7191  2.488    3 0.319 1.584 0.800 0.299 0.122 0.046 0.023
0.00015547 -2.00000 9.74036 1.0035363436 2.4736528397    1.004  1.824  3.7175  2.438    3 0.210 1.491 0.698 0.191 0.011 -0.067 -0.090
0.00015547 -2.00000 9.74036 1.0037542582 2.4736981392    1.004  1.868  3.7159  2.387    3 0.100 1.398 0.594 0.081 -0.102 -0.182 -0.206
0.00015547 -2.00000 9.74036 1.0039550066 2.4737396240    1.004  1.912  3.7141  2.336    3 -0.010 1.307 0.492 -0.028 -0.213 -0.296 -0.321
0.00015547 -2.00000 9.74036 1.0041428804 2.4737787247    1.004  1.956  3.7125  2.286    3 -0.121 1.214 0.388 -0.138 -0.326 -0.410 -0.436
0.00015547 -2.00000 9.74036 1.0043094158 2.4738132954    1.004  1.999  3.7108  2.237    3 -0.227 1.126 0.290 -0.243 -0.434 -0.520 -0.547
0.00015547 -2.00000 9.74036 1.0044716597 2.4738469124    1.005  2.043  3.7090  2.185    3 -0.338 1.035 0.187 -0.354 -0.548 -0.636 -0.664
0.00015547 -2.00000 9.74036 1.0046180487 2.4738771915    1.005  2.087  3.7073  2.134    3 -0.447 0.945 0.086 -0.462 -0.658 -0.749 -0.777
0.00015547 -2.00000 9.74036 1.0047574043 2.4739060402    1.005  2.132  3.7054  2.082    3 -0.560 0.855 -0.018 -0.573 -0.773 -0.866 -0.896
0.00015547 -2.00000 9.74036 1.0048813820 2.4739317894    1.005  2.176  3.7036  2.031    3 -0.669 0.768 -0.117 -0.680 -0.884 -0.979 -1.009
0.00015547 -2.00000 9.74036 1.0050015450 2.4739565849    1.005  2.221  3.7018  1.978    3 -0.783 0.678 -0.222 -0.792 -0.999 -1.096 -1.128
0.00015547 -2.00000 9.74036 1.0051108599 2.4739792347    1.005  2.265  3.6998  1.926    3 -0.893 0.594 -0.321 -0.901 -1.112 -1.211 -1.244
0.00015547 -2.00000 9.74036 1.0052170753 2.4740011692    1.005  2.310  3.6979  1.874    3 -1.005 0.510 -0.423 -1.012 -1.225 -1.328 -1.361
0.00015547 -2.00000 9.74036 1.0053290129 2.4740242958    1.005  2.352  3.6962  1.825    3 -1.111 0.430 -0.518 -1.116 -1.333 -1.437 -1.472
0.00015547 -2.00000 9.74036 1.0054039955 2.4740397930    1.006  2.373  3.6952  1.800    3 -1.163 0.391 -0.565 -1.167 -1.386 -1.491 -1.526
0.00015547 -2.00000 9.74036 1.0054852962 2.4740564823    1.006  2.340  3.6971  1.841    3 -1.079 0.448 -0.492 -1.085 -1.300 -1.403 -1.437
0.00015547 -2.00000 9.74036 1.0054950714 2.4740586281    1.006  2.334  3.6974  1.848    3 -1.065 0.458 -0.480 -1.071 -1.286 -1.389 -1.423
0.00015547 -2.00000 9.74036 1.0055581331 2.4740717411    1.006  2.369  3.6958  1.806    3 -1.153 0.393 -0.558 -1.158 -1.376 -1.481 -1.515
0.00015547 -2.00000 9.74036 1.0056315660 2.4740867615    1.006  2.411  3.6939  1.757    3 -1.257 0.318 -0.651 -1.259 -1.481 -1.588 -1.624
0.00015547 -2.00000 9.74036 1.0057009459 2.4741010666    1.006  2.452  3.6920  1.709    3 -1.359 0.243 -0.742 -1.360 -1.585 -1.694 -1.731
0.00015547 -2.00000 9.74036 1.0057678223 2.4741148949    1.006  2.494  3.6901  1.659    3 -1.464 0.167 -0.835 -1.462 -1.691 -1.803 -1.841
0.00015547 -2.00000 9.74036 1.0058275461 2.4741272926    1.006  2.534  3.6882  1.612    3 -1.564 0.098 -0.923 -1.559 -1.792 -1.906 -1.945
0.00015547 -2.00000 9.74036 1.0058851242 2.4741392136    1.006  2.574  3.6863  1.563    3 -1.666 0.026 -1.012 -1.659 -1.895 -2.012 -2.052
0.00015547 -2.00000 9.74036 1.0059378147 2.4741501808    1.006  2.614  3.6844  1.516    3 -1.766 0.007 -1.094 -1.763 -2.002 -2.121 -2.162
0.00015547 -2.00000 9.74036 1.0059876442 2.4741604328    1.006  2.655  3.6824  1.468    3 -1.867 -0.079 -1.182 -1.857 -2.101 -2.223 -2.265
0.00015547 -2.00000 9.74036 1.0060343742 2.4741699696    1.006  2.695  3.6805  1.419    3 -1.968 -0.124 -1.266 -1.957 -2.205 -2.330 -2.373
0.00015547 -2.00000 9.74036 1.0060760975 2.4741785526    1.006  2.734  3.6785  1.373    3 -2.065 -0.159 -1.342 -2.052 -2.305 -2.432 -2.477
0.00015547 -2.00000 9.74036 1.0061173439 2.4741871357    1.006  2.775  3.6764  1.324    3 -2.167 -0.192 -1.422 -2.152 -2.410 -2.540 -2.585
0.00015547 -2.00000 9.74036 1.0061535835 2.4741945267    1.006  2.813  3.6745  1.278    3 -2.262 -0.219 -1.495 -2.245 -2.508 -2.641 -2.688
0.00015547 -2.00000 9.74036 1.0061883926 2.4742019176    1.006  2.852  3.6724  1.230    3 -2.360 -0.240 -1.568 -2.340 -2.609 -2.745 -2.793
0.00015547 -2.00000 9.74036 1.0062202215 2.4742083549    1.006  2.890  3.6704  1.184    3 -2.455 -0.253 -1.636 -2.432 -2.707 -2.846 -2.895
0.00015547 -2.00000 9.74036 1.0062502623 2.4742145538    1.006  2.928  3.6685  1.138    3 -2.550 -0.267 -1.703 -2.524 -2.805 -2.946 -2.997
0.00015547 -2.00000 9.74036 1.0062787533 2.4742205143    1.006  2.966  3.6662  1.091    3 -2.646 -0.263 -1.765 -2.615 -2.902 -3.048 -3.100
0.00015547 -2.00000 9.74036 1.0063047409 2.4742257595    1.006  3.004  3.6643  1.046    3 -2.739 -0.267 -1.828 -2.704 -2.998 -3.147 -3.200
0.00015547 -2.00000 9.74036 1.0063295364 2.4742310047    1.006  3.042  3.6620  0.999    3 -2.834 -0.250 -1.884 -2.794 -3.095 -3.248 -3.303
0.00015547 -2.00000 9.74036 1.0063577890 2.4742367268    1.006  3.087  3.6595  0.944    3 -2.947 -0.220 -1.945 -2.899 -3.212 -3.369 -3.426
0.00015547 -2.00000 9.74036 1.0063793659 2.4742412567    1.006  3.124  3.6572  0.898    3 -3.040 -0.200 -1.992 -2.983 -3.305 -3.467 -3.526
0.00015547 -2.00000 9.74036 1.0064041615 2.4742462635    1.006  3.169  3.6545  0.842    3 -3.152 -0.207 -2.058 -3.083 -3.415 -3.582 -3.644
0.00015547 -2.00000 9.74036 1.0064272881 2.4742510319    1.007  3.213  3.6519  0.788    3 -3.261 -0.215 -2.122 -3.180 -3.522 -3.695 -3.758
0.00015547 -2.00000 9.74036 1.0064394474 2.4742536545    1.007  3.234  3.6507  0.762    3 -3.315 -0.222 -2.154 -3.228 -3.575 -3.750 -3.814
0.00015547 -2.00000 9.74036 1.0064394474 2.4742536545    1.007  1.845  3.7644  2.606    4 0.158 1.070 0.455 0.124 0.026 -0.002 -0.005
0.00015547 -2.00000 9.74036 1.0065624714 2.4742789268    1.007  1.859  3.7604  2.575    4 0.121 1.057 0.433 0.088 -0.018 -0.050 -0.054
0.00015547 -2.00000 9.74036 1.0066941977 2.4743061066    1.007  1.864  3.7592  2.566    4 0.110 1.053 0.425 0.076 -0.031 -0.065 -0.070
0.00015547 -2.00000 9.74036 1.0068151951 2.4743311405    1.007  1.867  3.7589  2.561    4 0.102 1.048 0.420 0.069 -0.039 -0.073 -0.078
0.00015547 -2.00000 9.74036 1.0069482327 2.4743585587    1.007  1.870  3.7589  2.559    4 0.096 1.042 0.413 0.062 -0.046 -0.079 -0.084
0.00015547 -2.00000 9.74036 1.0070732832 2.4743843079    1.007  1.872  3.7592  2.558    4 0.091 1.034 0.407 0.057 -0.050 -0.084 -0.088
0.00015547 -2.00000 9.74036 1.0071947575 2.4744093418    1.007  1.873  3.7599  2.559    4 0.087 1.026 0.400 0.053 -0.053 -0.086 -0.090
0.00015547 -2.00000 9.74036 1.0073279142 2.4744367599    1.007  1.875  3.7608  2.562    4 0.084 1.016 0.393 0.049 -0.055 -0.087 -0.091
0.00015547 -2.00000 9.74036 1.0074526072 2.4744622707    1.007  1.876  3.7619  2.565    4 0.081 1.007 0.386 0.047 -0.056 -0.087 -0.091
0.00015547 -2.00000 9.74036 1.0075870752 2.4744899273    1.008  1.877  3.7632  2.569    4 0.078 0.996 0.379 0.044 -0.056 -0.086 -0.089
0.00015547 -2.00000 9.74036 1.0077151060 2.4745163918    1.008  1.878  3.7645  2.574    4 0.076 0.986 0.371 0.041 -0.057 -0.085 -0.088
0.00015547 -2.00000 9.74036 1.0078400373 2.4745421410    1.008  1.879  3.7658  2.578    4 0.073 0.975 0.364 0.038 -0.057 -0.084 -0.086
0.00015547 -2.00000 9.74036 1.0079779625 2.4745705128    1.008  1.880  3.7673  2.583    4 0.071 0.963 0.355 0.036 -0.057 -0.083 -0.085
0.00015547 -2.00000 9.74036 1.0081048012 2.4745965004    1.008  1.881  3.7686  2.587    4 0.068 0.953 0.348 0.033 -0.058 -0.082 -0.083
0.00015547 -2.00000 9.74036 1.0082395077 2.4746241570    1.008  1.882  3.7698  2.591    4 0.065 0.942 0.340 0.030 -0.059 -0.082 -0.082
0.00015547 -2.00000 9.74036 1.0083492994 2.4746468067    1.008  1.883  3.7708  2.594    4 0.063 0.934 0.335 0.028 -0.059 -0.081 -0.082
0.00015547 -2.00000 9.74036 1.0083633661 2.4746496677    1.008  1.883  3.7709  2.594    4 0.063 0.933 0.334 0.027 -0.059 -0.081 -0.082
0.00015547 -2.00000 9.74036 1.0084886551 2.4746754169    1.009  1.884  3.7718  2.597    4 0.060 0.925 0.328 0.024 -0.061 -0.082 -0.082
0.00015547 -2.00000 9.74036 1.0086096525 2.4747002125    1.009  1.885  3.7726  2.599    4 0.057 0.917 0.322 0.021 -0.062 -0.083 -0.082
0.00015547 -2.00000 9.74036 1.0087337494 2.4747257233    1.009  1.886  3.7733  2.600    4 0.054 0.910 0.316 0.018 -0.064 -0.084 -0.083
0.00015547 -2.00000 9.74036 1.0088571310 2.4747509956    1.009  1.888  3.7736  2.600    4 0.050 0.904 0.311 0.015 -0.067 -0.087 -0.086
0.00015547 -2.00000 9.74036 1.0089858770 2.4747772217    1.009  1.890  3.7736  2.599    4 0.046 0.900 0.307 0.010 -0.071 -0.091 -0.090
0.00015547 -2.00000 9.74036 1.0091136694 2.4748034477    1.009  1.891  3.7734  2.596    4 0.042 0.896 0.303 0.006 -0.076 -0.096 -0.095
0.00015547 -2.00000 9.74036 1.0092402697 2.4748294353    1.009  1.893  3.7729  2.592    4 0.037 0.895 0.300 0.001 -0.082 -0.103 -0.102
0.00015547 -2.00000 9.74036 1.0092753172 2.4748365879    1.009  1.894  3.7727  2.591    4 0.035 0.895 0.299 -0.001 -0.084 -0.105 -0.104
0.00015547 -2.00000 9.74036 1.0093773603 2.4748575687    1.009  1.896  3.7719  2.586    4 0.030 0.894 0.297 -0.005 -0.090 -0.111 -0.111
0.00015547 -2.00000 9.74036 1.0095049143 2.4748837948    1.010  1.898  3.7707  2.578    4 0.024 0.895 0.295 -0.012 -0.099 -0.121 -0.122
0.00015547 -2.00000 9.74036 1.0096304417 2.4749093056    1.010  1.901  3.7692  2.570    4 0.017 0.897 0.293 -0.019 -0.108 -0.132 -0.133
0.00015547 -2.00000 9.74036 1.0097597837 2.4749357700    1.010  1.905  3.7675  2.560    4 0.009 0.899 0.291 -0.027 -0.119 -0.145 -0.146
0.00015547 -2.00000 9.74036 1.0098875761 2.4749619961    1.010  1.908  3.7656  2.548    4 -0.001 0.902 0.289 -0.036 -0.132 -0.159 -0.162
0.00015547 -2.00000 9.74036 1.0100142956 2.4749879837    1.010  1.912  3.7635  2.536    4 -0.011 0.904 0.287 -0.046 -0.146 -0.175 -0.178
0.00015547 -2.00000 9.74036 1.0101389885 2.4750134945    1.010  1.917  3.7614  2.523    4 -0.022 0.906 0.284 -0.057 -0.160 -0.191 -0.195
0.00015547 -2.00000 9.74036 1.0102646351 2.4750392437    1.010  1.921  3.7594  2.511    4 -0.034 0.907 0.279 -0.068 -0.175 -0.208 -0.213
0.00015547 -2.00000 9.74036 1.0103938580 2.4750657082    1.010  1.927  3.7571  2.496    4 -0.048 0.909 0.274 -0.082 -0.193 -0.229 -0.234
0.00015547 -2.00000 9.74036 1.0105209351 2.4750914574    1.011  1.930  3.7562  2.490    4 -0.055 0.908 0.271 -0.089 -0.201 -0.237 -0.243
0.00015547 -2.00000 9.74036 1.0106487274 2.4751176834    1.011  1.942  3.7515  2.459    4 -0.084 0.910 0.259 -0.117 -0.237 -0.279 -0.287
0.00015547 -2.00000 9.74036 1.0107736588 2.4751431942    1.011  1.961  3.7451  2.414    4 -0.133 0.907 0.235 -0.164 -0.295 -0.343 -0.354
0.00015547 -2.00000 9.74036 1.0108711720 2.4751632214    1.011  1.991  3.7373  2.353    4 -0.207 0.893 0.191 -0.237 -0.381 -0.438 -0.452
0.00015547 -2.00000 9.74036 1.0109136105 2.4751718044    1.011  2.024  3.7308  2.294    4 -0.289 0.867 0.135 -0.317 -0.472 -0.536 -0.553
0.00015547 -2.00000 9.74036 1.0109283924 2.4751749039    1.011  2.056  3.7259  2.242    4 -0.370 0.832 0.075 -0.396 -0.560 -0.629 -0.648
0.00015547 -2.00000 9.74036 1.0109339952 2.4751758575    1.011  2.085  3.7223  2.199    4 -0.444 0.791 0.016 -0.469 -0.638 -0.711 -0.732
0.00015547 -2.00000 9.74036 1.0109342337 2.4751760960    1.011  2.089  3.7220  2.194    7 -0.451 0.786 0.009 -0.476 -0.647 -0.720 -0.741
0.00015547 -2.00000 9.74036 1.0109367371 2.4751765728    1.011  2.122  3.7193  2.150    7 -0.535 0.730 -0.062 -0.558 -0.733 -0.810 -0.832
0.00015547 -2.00000 9.74036 1.0109392405 2.4751770496    1.011  2.162  3.7163  2.097    7 -0.636 0.660 -0.150 -0.658 -0.838 -0.918 -0.942
0.00015547 -2.00000 9.74036 1.0109417439 2.4751775265    1.011  2.200  3.7138  2.050    7 -0.730 0.592 -0.232 -0.751 -0.935 -1.018 -1.043
0.00015547 -2.00000 9.74036 1.0109484196 2.4751789570    1.011  2.222  3.7127  2.023    7 -0.785 0.550 -0.281 -0.805 -0.991 -1.075 -1.101
0.00015547 -2.00000 9.74036 1.0109959841 2.4751884937    1.011  2.207  3.7135  2.042    7 -0.746 0.579 -0.247 -0.767 -0.952 -1.035 -1.060
0.00015547 -2.00000 9.74036 1.0110467672 2.4751989841    1.011  2.240  3.7112  1.999    7 -0.831 0.520 -0.320 -0.850 -1.039 -1.125 -1.151
0.00015547 -2.00000 9.74036 1.0110833645 2.4752063751    1.011  2.280  3.7087  1.949    7 -0.931 0.451 -0.408 -0.948 -1.142 -1.231 -1.259
0.00015547 -2.00000 9.74036 1.0111080408 2.4752113819    1.011  2.312  3.7068  1.910    7 -1.009 0.397 -0.476 -1.025 -1.222 -1.314 -1.342
0.00015547 -2.00000 9.74036 1.0111452341 2.4752190113    1.011  2.358  3.7041  1.853    7 -1.124 0.316 -0.577 -1.138 -1.341 -1.435 -1.465
0.00015547 -2.00000 9.74036 1.0111771822 2.4752256870    1.011  2.397  3.7019  1.805    7 -1.223 0.247 -0.664 -1.235 -1.442 -1.539 -1.571
0.00015547 -2.00000 9.74036 1.0112063885 2.4752314091    1.011  2.437  3.6997  1.757    7 -1.322 0.178 -0.751 -1.333 -1.543 -1.643 -1.676
0.00015547 -2.00000 9.74036 1.0112333298 2.4752371311    1.011  2.477  3.6975  1.708    7 -1.422 0.109 -0.838 -1.430 -1.645 -1.748 -1.781
0.00015547 -2.00000 9.74036 1.0112581253 2.4752421379    1.011  2.517  3.6953  1.659    7 -1.523 0.040 -0.926 -1.529 -1.748 -1.853 -1.888
0.00015547 -2.00000 9.74036 1.0112805367 2.4752466679    1.011  2.558  3.6931  1.609    7 -1.625 -0.030 -1.014 -1.628 -1.851 -1.959 -1.996
0.00015547 -2.00000 9.74036 1.0113005638 2.4752507210    1.011  2.598  3.6909  1.560    7 -1.726 -0.098 -1.102 -1.726 -1.953 -2.064 -2.102
0.00015547 -2.00000 9.74036 1.0113185644 2.4752542973    1.011  2.638  3.6888  1.512    7 -1.826 -0.164 -1.188 -1.823 -2.055 -2.169 -2.208
0.00015547 -2.00000 9.74036 1.0113352537 2.4752578735    1.011  2.678  3.6866  1.463    7 -1.926 -0.227 -1.273 -1.920 -2.156 -2.273 -2.313
0.00015547 -2.00000 9.74036 1.0113508701 2.4752609730    1.011  2.718  3.6843  1.414    7 -2.025 -0.276 -1.355 -2.017 -2.258 -2.378 -2.419
